"r",,"u",,"y",,"fs",
-0.038147,-0.15988,-1.349,0.21863,0.026271,-0.26358,,
-0.34131,-0.1282,-0.51903,0.25016,0.033662,-0.26021,,
-0.81481,-0.096326,-0.028805,0.2817,0.039442,-0.25628,,
-0.97052,-0.064285,-0.28764,0.31328,0.045055,-0.25171,,
-0.38465,-0.032107,-0.97427,0.3445,0.050453,-0.24644,,
0.79773,0.00017896,-1.3673,0.37547,0.054887,-0.24033,,
1.8281,0.032543,-1.0337,0.40631,0.05724,-0.23334,,
1.9028,0.064955,-0.22097,0.43676,0.056968,-0.22536,,
0.84566,0.097384,0.3801,0.4667,0.054697,-0.21629,,
-0.68816,0.1298,0.27709,0.49609,0.05073,-0.20611,,
-1.7007,0.16217,-0.36626,0.52514,0.045055,-0.19468,,
-1.6377,0.19446,-0.91286,0.55387,0.037924,-0.1821,,
-0.80778,0.22665,-0.88899,0.58212,0.029027,-0.1683,,
-0.076818,0.2587,-0.43045,0.60984,0.017898,-0.15326,,
-0.10665,0.29057,-0.10315,0.63688,0.0050456,-0.13703,,
-0.7992,0.32224,-0.29341,0.66337,-0.0088475,-0.11968,,
-1.4289,0.35367,-0.79465,0.68926,-0.023646,-0.10134,,
-1.3346,0.38482,-1.0234,0.71461,-0.039091,-0.082034,,
-0.53834,0.41568,-0.65476,0.73944,-0.055171,-0.06195,,
0.28035,0.44619,0.0102,0.76355,-0.071805,-0.041188,,
0.42783,0.47634,0.31961,0.78672,-0.088635,-0.019913,,
-0.15444,0.50608,-0.085278,0.80898,-0.10532,0.0016951,,
-0.85932,0.53539,-0.89793,0.8305,-0.1216,0.023461,,
-1.028,0.56423,-1.4322,0.85146,-0.13731,0.045217,,
-0.59476,0.59256,-1.2557,0.87172,-0.15255,0.066796,,
-0.11625,0.62036,-0.53766,0.89069,-0.16735,0.087985,,
-0.16143,0.6476,0.16252,0.9088,-0.18141,0.10866,,
-0.70007,0.67423,0.39512,0.92612,-0.19455,0.12865,,
-1.1305,0.70023,0.13551,0.94241,-0.20658,0.14783,,
-0.92139,0.72557,-0.31363,0.95777,-0.21743,0.16606,,
-0.1956,0.75022,-0.63353,0.97234,-0.22709,0.1833,,
0.3602,0.77414,-0.66876,0.98605,-0.23575,0.1994,,
0.17219,0.7973,-0.41315,0.99836,-0.24351,0.21434,,
-0.64924,0.81968,0.053737,1.0093,-0.2503,0.2281,,
-1.4126,0.84124,0.57178,1.0193,-0.25598,0.24062,,
-1.4926,0.86196,0.91212,1.0284,-0.26056,0.25194,,
-0.86772,0.88181,0.89804,1.0366,-0.26388,0.26204,,
-0.061465,0.90076,0.56307,1.0435,-0.26554,0.27094,,
0.36837,0.91878,0.16583,1.049,-0.26548,0.27871,,
0.25722,0.93586,-0.0030513,1.0534,-0.26409,0.28541,,
-0.16568,0.95195,0.13965,1.057,-0.2617,0.29104,,
-0.56725,0.96704,0.41783,1.0594,-0.25815,0.29576,,
-0.73908,0.98111,0.57291,1.0601,-0.25317,0.29958,,
-0.61526,0.99413,0.47798,1.0597,-0.2464,0.30257,,
-0.21457,1.0061,0.20502,1.0582,-0.23772,0.30486,,
0.34678,1.0169,-0.072162,1.0555,-0.22729,0.30647,,
0.82905,1.0267,-0.19407,1.0515,-0.21551,0.30753,,
0.97366,1.0353,-0.073826,1.0465,-0.20276,0.30809,,
0.71257,1.0428,0.26979,1.0401,-0.18919,0.30823,,
0.26542,1.0491,0.67925,1.0323,-0.17465,0.30805,,
-0.022134,1.0543,0.89098,1.0233,-0.15895,0.30757,,
0.032429,1.0582,0.7045,1.0131,-0.142,0.30689,,
0.31376,1.061,0.17616,1.0018,-0.124,0.30604,,
0.54657,1.0625,-0.37779,0.9893,-0.10544,0.30507,,
0.54165,1.0628,-0.62625,0.97571,-0.086903,0.30404,,
0.31143,1.0619,-0.50467,0.96086,-0.068867,0.30301,,
0.0033329,1.0598,-0.22643,0.94475,-0.051523,0.30196,,
-0.21497,1.0564,-0.018972,0.92746,-0.034761,0.30096,,
-0.21313,1.0517,0.089507,0.90889,-0.018389,0.30004,,
0.063153,1.0459,0.18182,0.88903,-0.0024986,0.29917,,
0.51946,1.0387,0.1944,0.86835,0.012535,0.29838,,
0.88704,1.0303,-0.10857,0.84661,0.026396,0.2977,,
0.86983,1.0207,-0.80023,0.82363,0.038826,0.29713,,
0.40497,1.0098,-1.4874,0.79972,0.049535,0.29665,,
-0.22792,0.99767,-1.5209,0.77476,0.058034,0.29628,,
-0.62205,0.98431,-0.63452,0.74855,0.063848,0.29603,,
-0.60223,0.96973,0.64617,0.72129,0.06723,0.29585,,
-0.3449,0.95393,1.3583,0.69306,0.068719,0.29577,,
-0.12681,0.93694,0.99102,0.66398,0.068669,0.2957,,
-0.013256,0.91875,0.0011096,0.63422,0.067592,0.29571,,
0.12078,0.8994,-0.65196,0.60359,0.065663,0.29581,,
0.27128,0.87888,-0.48241,0.57204,0.061697,0.2959,,
0.15124,0.85723,0.060046,0.53962,0.05511,0.29604,,
-0.49039,0.83447,0.13386,0.50634,0.046676,0.29616,,
-1.3954,0.8106,-0.53279,0.47233,0.037557,0.29624,,
-1.8133,0.78567,-1.3294,0.43783,0.028481,0.29634,,
-1.1768,0.75969,-1.4215,0.40276,0.019031,0.29642,,
0.21382,0.73268,-0.64976,0.36694,0.0084386,0.29644,,
1.3138,0.70469,0.32333,0.33043,-0.0032347,0.29641,,
1.2789,0.67574,0.71076,0.29357,-0.015103,0.29633,,
0.29564,0.64585,0.35827,0.25627,-0.026828,0.29614,,
-0.61121,0.61508,-0.22769,0.21855,-0.038149,0.29589,,
-0.6399,0.58343,-0.53236,0.18058,-0.048823,0.29557,,
-0.020049,0.55097,-0.54073,0.14203,-0.059641,0.29515,,
0.30261,0.51772,-0.57278,0.10319,-0.071127,0.29459,,
-0.24913,0.48372,-0.75966,0.064405,-0.08273,0.29391,,
-1.2285,0.44901,-0.85087,0.025728,-0.09392,0.29311,,
-1.6489,0.41363,-0.58196,-0.013132,-0.10463,0.29216,,
-1.0477,0.37764,-0.096962,-0.052213,-0.11497,0.29108,,
0.042477,0.34107,0.12601,-0.091361,-0.12495,0.2898,,
0.68947,0.30397,-0.21439,-0.13063,-0.13451,0.28831,,
0.50599,0.26638,-0.89248,-0.1699,-0.14362,0.28656,,
-0.087815,0.22836,-1.3743,-0.20898,-0.15226,0.28446,,
-0.46978,0.18995,-1.3376,-0.24745,-0.16066,0.28199,,
-0.50083,0.15121,-0.8962,-0.28551,-0.16892,0.27903,,
-0.51617,0.11218,-0.34929,-0.32359,-0.17691,0.27546,,
-0.74864,0.072923,0.16566,-0.36134,-0.18454,0.27124,,
-0.97021,0.033486,0.69803,-0.39848,-0.1918,0.26624,,
-0.79816,-0.0060759,1.2188,-0.43479,-0.19862,0.26036,,
-0.25106,-0.045707,1.4827,-0.47057,-0.2048,0.25354,,
0.169,-0.085353,1.2442,-0.50603,-0.20988,0.24558,,
-0.0033053,-0.12496,0.5739,-0.54081,-0.21342,0.23642,,
-0.68318,-0.16446,-0.13471,-0.57447,-0.21539,0.22598,,
-1.3218,-0.20381,-0.50236,-0.60733,-0.21631,0.21415,,
-1.4651,-0.24295,-0.46484,-0.63964,-0.21641,0.2009,,
-1.1313,-0.28182,-0.21988,-0.67115,-0.21565,0.18624,,
-0.63171,-0.32037,0.059268,-0.70144,-0.21373,0.17014,,
-0.14569,-0.35853,0.35987,-0.73055,-0.21013,0.15268,,
0.39535,-0.39624,0.68726,-0.75878,-0.20471,0.134,,
1.0243,-0.43346,0.89913,-0.78615,-0.19755,0.11414,,
1.4971,-0.47012,0.79024,-0.81204,-0.18869,0.09323,,
1.4646,-0.50617,0.34758,-0.8367,-0.17826,0.071424,,
0.87207,-0.54155,-0.17108,-0.86032,-0.16652,0.048893,,
0.084001,-0.5762,-0.46557,-0.88253,-0.15381,0.025863,,
-0.43653,-0.61006,-0.46576,-0.90346,-0.1405,0.0025108,,
-0.52577,-0.64309,-0.31976,-0.92296,-0.12689,-0.02093,,
-0.35321,-0.67523,-0.14394,-0.94115,-0.11296,-0.044206,,
-0.11894,-0.70642,0.10344,-0.95803,-0.098592,-0.067176,,
0.16255,-0.73662,0.4421,-0.97318,-0.083921,-0.089648,,
0.53843,-0.76577,0.66015,-0.98669,-0.069062,-0.11142,,
0.88195,-0.79382,0.45087,-0.99896,-0.054224,-0.13233,,
0.92315,-0.82072,-0.17116,-1.0095,-0.039506,-0.15224,,
0.54848,-0.84642,-0.69072,-1.0184,-0.025279,-0.17105,,
-0.018438,-0.87088,-0.51185,-1.0258,-0.012149,-0.18862,,
-0.41632,-0.89406,0.38187,-1.0314,-0.00054044,-0.20493,,
-0.49838,-0.9159,1.2757,-1.0352,0.0096443,-0.21991,,
-0.40441,-0.93638,1.3535,-1.0377,0.019228,-0.23351,,
-0.28727,-0.95544,0.529,-1.0385,0.028964,-0.24578,,
-0.091682,-0.97306,-0.4217,-1.0373,0.038774,-0.25671,,
0.28675,-0.98919,-0.62412,-1.0346,0.047666,-0.26631,,
0.6783,-1.0038,0.017136,-1.0301,0.055055,-0.27466,,
0.66515,-1.0169,0.73313,-1.0241,0.061012,-0.28177,,
0.062403,-1.0284,0.69334,-1.0164,0.066074,-0.28769,,
-0.69294,-1.0382,-0.16791,-1.0067,0.07153,-0.29257,,
-0.828,-1.0465,-1.1261,-0.99529,0.077521,-0.29642,,
-0.029991,-1.0531,-1.407,-0.98228,0.082933,-0.29943,,
1.1025,-1.058,-0.88274,-0.96773,0.086788,-0.30158,,
1.5508,-1.0612,-0.052387,-0.95141,0.088686,-0.30299,,
0.88977,-1.0627,0.52318,-0.93337,0.089333,-0.30382,,
-0.24431,-1.0626,0.67577,-0.914,0.089677,-0.30405,,
-0.77409,-1.0606,0.59979,-0.89285,0.090046,-0.3038,,
-0.27029,-1.057,0.5092,-0.86994,0.090125,-0.30321,,
0.63172,-1.0516,0.44975,-0.84558,0.08932,-0.30228,,
0.91067,-1.0445,0.40005,-0.81975,0.087371,-0.3011,,
0.19512,-1.0356,0.38978,-0.79266,0.084526,-0.29977,,
-0.91555,-1.025,0.44141,-0.76398,0.081224,-0.29831,,
-1.5019,-1.0127,0.45323,-0.73382,0.077937,-0.29679,,
-1.1921,-0.99873,0.26922,-0.70227,0.074891,-0.2952,,
-0.37514,-0.98303,-0.089178,-0.66952,0.072209,-0.29365,,
0.31834,-0.96564,-0.34016,-0.63577,0.06993,-0.29215,,
0.59993,-0.9466,-0.18339,-0.60073,0.067995,-0.29073,,
0.6004,-0.92592,0.3567,-0.5642,0.066344,-0.28936,,
0.53806,-0.90364,0.88518,-0.52649,0.065157,-0.28809,,
0.47523,-0.87978,0.98051,-0.48805,0.064992,-0.28693,,
0.39345,-0.85438,0.57508,-0.44885,0.066153,-0.28586,,
0.34729,-0.82746,-0.021011,-0.40879,0.068525,-0.28492,,
0.41049,-0.79908,-0.45187,-0.36751,0.071576,-0.28405,,
0.50103,-0.76926,-0.6166,-0.32529,0.074969,-0.28329,,
0.39963,-0.73806,-0.64428,-0.28268,0.078443,-0.28263,,
0.024007,-0.70552,-0.64698,-0.23985,0.081749,-0.28203,,
-0.37242,-0.67169,-0.58702,-0.19612,0.085039,-0.28147,,
-0.38778,-0.63663,-0.39184,-0.15176,0.08836,-0.28094,,
0.10148,-0.60039,-0.11134,-0.10705,0.09138,-0.28045,,
0.75202,-0.56302,0.10831,-0.061969,0.093814,-0.27995,,
1.0474,-0.52459,0.19561,-0.016939,0.095586,-0.27942,,
0.77516,-0.48517,0.22463,0.028101,0.096534,-0.27886,,
0.18197,-0.44481,0.2861,0.072751,0.096622,-0.27821,,
-0.32599,-0.40358,0.33974,0.1173,0.095708,-0.27741,,
-0.56752,-0.36156,0.26601,0.16244,0.093799,-0.27652,,
-0.64575,-0.31882,0.057279,0.20759,0.09098,-0.27542,,
-0.69729,-0.27543,-0.12949,0.25218,0.087353,-0.27405,,
-0.69534,-0.23146,-0.16447,0.29635,0.082972,-0.27235,,
-0.53633,-0.18699,-0.15739,0.34003,0.077857,-0.27014,,
-0.24296,-0.14211,-0.37909,0.38312,0.072207,-0.2674,,
0.018759,-0.096887,-0.92131,0.42568,0.066161,-0.26399,,
0.13269,-0.05141,-1.4965,0.46755,0.05978,-0.25978,,
0.16347,-0.0057599,-1.6657,0.50853,0.052714,-0.25468,,
0.2387,0.039979,-1.2991,0.54846,0.044701,-0.24853,,
0.34422,0.085721,-0.75822,0.58734,0.03599,-0.24121,,
0.32634,0.13138,-0.54916,0.62541,0.026889,-0.23262,,
0.11787,0.17688,-0.78259,0.66238,0.017217,-0.22258,,
-0.1214,0.22211,-1.0249,0.6981,0.0068107,-0.21102,,
-0.17977,0.26701,-0.73707,0.73251,-0.004409,-0.19789,,
-0.097211,0.31148,0.13665,0.76549,-0.016587,-0.18318,,
-0.18914,0.35543,1.0463,0.797,-0.02967,-0.16688,,
-0.68712,0.39879,1.3015,0.82694,-0.043438,-0.14912,,
-1.3893,0.44145,0.67239,0.85542,-0.057501,-0.12996,,
-1.7755,0.48334,-0.44244,0.88224,-0.07122,-0.10945,,
-1.532,0.52437,-1.382,0.90752,-0.084332,-0.087774,,
-0.92228,0.56446,-1.7244,0.93113,-0.097776,-0.065091,,
-0.55148,0.60353,-1.4961,0.95263,-0.112,-0.041633,,
-0.73172,0.64149,-0.99678,0.97223,-0.12595,-0.017583,,
-1.1254,0.67827,-0.5307,0.99011,-0.139,0.0067684,,
-1.074,0.71378,-0.2724,1.0062,-0.15128,0.031216,,
-0.29099,0.74795,-0.27302,1.0203,-0.16281,0.055545,,
0.79553,0.78071,-0.49216,1.0322,-0.17352,0.079507,,
1.3974,0.81198,-0.7883,1.0419,-0.18352,0.10288,,
1.0552,0.84169,-0.94171,1.0494,-0.19286,0.12549,,
-0.0027168,0.86979,-0.7493,1.0548,-0.20161,0.14716,,
-1.1111,0.89619,-0.15852,1.0583,-0.2098,0.16773,,
-1.7119,0.92085,0.66598,1.0598,-0.21736,0.18711,,
-1.6821,0.9437,1.3885,1.0589,-0.22435,0.20518,,
-1.2542,0.96469,1.6495,1.0556,-0.23053,0.2219,,
-0.74347,0.98377,1.255,1.0502,-0.2355,0.23718,,
-0.37133,1.0009,0.32511,1.0428,-0.23859,0.25101,,
-0.24779,1.016,-0.68224,1.0331,-0.23979,0.2634,,
-0.39237,1.0291,-1.1887,1.0213,-0.24016,0.27433,,
-0.71153,1.04,-0.88478,1.0074,-0.24024,0.28389,,
-0.99019,1.0489,-0.0093246,0.99131,-0.2399,0.29207,,
-0.97622,1.0556,0.77361,0.97311,-0.23852,0.29899,,
-0.5292,1.0602,0.88125,0.95271,-0.23539,0.30473,,
0.2735,1.0625,0.32118,0.9302,-0.23026,0.30931,,
1.1423,1.0627,-0.29926,0.90563,-0.22319,0.31283,,
1.6834,1.0606,-0.32674,0.8793,-0.2151,0.31543,,
1.5766,1.0563,0.33948,0.85103,-0.20696,0.31719,,
0.77803,1.0498,1.1595,0.82084,-0.19877,0.31822,,
-0.3567,1.0411,1.4806,0.78889,-0.18967,0.31855,,
-1.1902,1.0301,1.1411,0.75506,-0.17881,0.31832,,
-1.1981,1.017,0.56359,0.71975,-0.16613,0.31765,,
-0.39895,1.0017,0.27976,0.68261,-0.15234,0.31656,,
0.58298,0.98417,0.40543,0.64385,-0.13809,0.31519,,
0.9828,0.96454,0.60748,0.60382,-0.12322,0.31354,,
0.54886,0.94282,0.54186,0.5624,-0.1075,0.31173,,
-0.21927,0.91903,0.24715,0.5198,-0.090698,0.30981,,
-0.52138,0.89321,0.061492,0.47575,-0.072666,0.30783,,
-0.0024291,0.86542,0.19227,0.43049,-0.053864,0.30581,,
0.92358,0.83571,0.45132,0.38426,-0.034466,0.30378,,
1.4906,0.80412,0.45684,0.33716,-0.014685,0.30183,,
1.3148,0.77073,0.070492,0.28949,0.0054494,0.29992,,
0.70932,0.73559,-0.42738,0.24102,0.025868,0.29809,,
0.29371,0.69878,-0.61611,0.19185,0.046145,0.29635,,
0.34899,0.66037,-0.35178,0.14187,0.065748,0.29469,,
0.60098,0.62043,0.12812,0.091541,0.084116,0.29313,,
0.61343,0.57905,0.49211,0.041287,0.10112,0.29166,,
0.3077,0.53632,0.64002,-0.0087589,0.1172,0.29022,,
0.024504,0.49232,0.7084,-0.058902,0.13249,0.28883,,
0.090295,0.44715,0.78765,-0.10944,0.14672,0.28747,,
0.40964,0.4009,0.73591,-0.15994,0.1595,0.28608,,
0.55507,0.35368,0.33781,-0.21006,0.17068,0.28462,,
0.24723,0.30558,-0.36771,-0.25936,0.18037,0.28302,,
-0.32075,0.25671,-0.98949,-0.30805,0.18861,0.2812,,
-0.67315,0.20719,-1.0852,-0.35659,0.19527,0.27901,,
-0.5336,0.15711,-0.56398,-0.40432,0.1999,0.27632,,
-0.067868,0.1066,0.23216,-0.45073,0.20235,0.27304,,
0.34932,0.055759,0.84379,-0.49598,0.20318,0.26901,,
0.53958,0.0047163,1.0793,-0.54041,0.20323,0.26411,,
0.62967,-0.046416,1.0904,-0.58343,0.20279,0.25817,,
0.77373,-0.097518,1.0952,-0.6252,0.20174,0.25106,,
0.86363,-0.14847,1.1158,-0.6656,0.19969,0.24258,,
0.60914,-0.19916,1.015,-0.70403,0.19661,0.23263,,
-0.082223,-0.24945,0.72895,-0.74074,0.19289,0.22109,,
-0.87466,-0.29924,0.37855,-0.77604,0.18897,0.2079,,
-1.2299,-0.34839,0.10546,-0.80932,0.18509,0.19304,,
-0.88734,-0.3968,-0.13326,-0.84051,0.18151,0.17653,,
-0.098872,-0.44434,-0.50344,-0.87006,0.17842,0.15848,,
0.62438,-0.49089,-1.0023,-0.89725,0.17588,0.13889,,
0.97556,-0.53635,-1.3115,-0.92224,0.17374,0.11791,,
1.0429,-0.58059,-1.0628,-0.94507,0.17158,0.095703,,
1.0758,-0.6235,-0.29331,-0.9654,0.16903,0.072462,,
1.1487,-0.66498,0.4474,-0.98306,0.16617,0.048458,,
1.1148,-0.70492,0.55614,-0.99875,0.16341,0.023869,,
0.86006,-0.7432,-0.0038287,-1.0121,0.16109,-0.0010333,,
0.49375,-0.77975,-0.60435,-1.0222,0.15893,-0.025996,,
0.214,-0.81444,-0.56263,-1.0301,0.15609,-0.050765,,
0.025677,-0.8472,0.15285,-1.0353,0.15173,-0.075127,,
-0.28888,-0.87793,0.87554,-1.0377,0.14582,-0.098835,,
-0.84655,-0.90655,0.93276,-1.0378,0.1392,-0.12169,,
-1.3713,-0.93298,0.35779,-1.0352,0.13274,-0.14357,,
-1.3657,-0.95714,-0.16141,-1.03,0.12664,-0.16428,,
-0.65827,-0.97897,-0.060707,-1.0219,0.12025,-0.1837,,
0.27447,-0.99839,0.45062,-1.0111,0.11299,-0.20177,,
0.66459,-1.0154,0.59611,-0.99777,0.10512,-0.21837,,
0.2107,-1.0298,-0.096573,-0.98165,0.097509,-0.23351,,
-0.56172,-1.0417,-1.2095,-0.96313,0.090903,-0.24714,,
-0.79089,-1.051,-1.7894,-0.94196,0.084896,-0.25929,,
-0.16425,-1.0576,-1.2912,-0.91828,0.078444,-0.26995,,
0.73924,-1.0616,-0.10839,-0.89205,0.071017,-0.27914,,
1.0516,-1.0629,0.83062,-0.86339,0.06318,-0.287,,
0.54065,-1.0615,0.93925,-0.83255,0.055944,-0.29353,,
-0.14993,-1.0573,0.44071,-0.79952,0.049607,-0.29882,,
-0.22638,-1.0505,-0.018674,-0.76427,0.044227,-0.30297,,
0.34838,-1.0409,-0.086368,-0.72695,0.039042,-0.30609,,
0.77944,-1.0287,0.054053,-0.68734,0.032935,-0.30826,,
0.30923,-1.0138,0.05918,-0.64553,0.026197,-0.30957,,
-0.90325,-0.99622,-0.10903,-0.60236,0.019427,-0.3101,,
-1.8621,-0.97604,-0.19192,-0.55772,0.013206,-0.31001,,
-1.71,-0.95329,-0.043191,-0.51116,0.0075111,-0.30936,,
-0.57222,-0.92802,0.12768,-0.46292,0.0020163,-0.30821,,
0.60144,-0.90028,-0.010069,-0.41366,-0.0032768,-0.30672,,
0.98362,-0.87013,-0.48369,-0.36317,-0.008125,-0.30485,,
0.58636,-0.83765,-0.94172,-0.31145,-0.012462,-0.30279,,
0.058974,-0.80291,-1.029,-0.25873,-0.016623,-0.30055,,
-0.091006,-0.76598,-0.75646,-0.20531,-0.02109,-0.29815,,
0.04833,-0.72697,-0.43194,-0.15105,-0.025961,-0.29572,,
0.084636,-0.68597,-0.2576,-0.095888,-0.030868,-0.29326,,
-0.10884,-0.64307,-0.10582,-0.04074,-0.035782,-0.2908,,
-0.26292,-0.59839,0.25594,0.013973,-0.040875,-0.28832,,
-0.12793,-0.55204,0.78111,0.068674,-0.046246,-0.28587,,
0.14052,-0.50413,1.11,0.12378,-0.051818,-0.28345,,
0.13297,-0.4548,0.96633,0.17918,-0.057318,-0.28106,,
-0.31061,-0.40415,0.50961,0.23399,-0.062365,-0.27867,,
-0.87435,-0.35234,0.20496,0.28788,-0.066805,-0.27625,,
-1.1025,-0.2995,0.33163,0.34113,-0.070895,-0.27368,,
-0.89242,-0.24576,0.68602,0.39368,-0.074704,-0.27087,,
-0.55327,-0.19127,0.82156,0.44505,-0.077742,-0.2677,,
-0.38218,-0.13618,0.54118,0.49525,-0.079278,-0.26402,,
-0.29909,-0.080637,0.071469,0.54438,-0.078834,-0.25973,,
0.0023218,-0.024793,-0.25308,0.59213,-0.076569,-0.25467,,
0.58508,0.031198,-0.39175,0.63809,-0.072824,-0.24867,,
1.0881,0.08718,-0.5954,0.6821,-0.067829,-0.24157,,
1.096,0.143,-1.0197,0.72421,-0.061804,-0.23322,,
0.63655,0.19849,-1.453,0.76433,-0.054731,-0.22341,,
0.19767,0.25351,-1.5206,0.80232,-0.046993,-0.21204,,
0.21295,0.30789,-1.136,0.83809,-0.039262,-0.199,,
0.59744,0.36147,-0.66098,0.87174,-0.031825,-0.18432,,
0.86549,0.41411,-0.55648,0.90298,-0.024738,-0.168,,
0.68274,0.46565,-0.90276,0.93139,-0.018327,-0.15004,,
0.20551,0.51593,-1.3265,0.95714,-0.013187,-0.13055,,
-0.16665,0.56481,-1.405,0.98027,-0.0096997,-0.10959,,
-0.29373,0.61215,-1.0853,1.0005,-0.0082235,-0.087339,,
-0.43187,0.65779,-0.65537,1.0181,-0.008951,-0.06405,,
-0.8483,0.70161,-0.36123,1.0326,-0.011865,-0.039895,,
-1.4067,0.74347,-0.15398,1.0439,-0.016866,-0.015111,,
-1.6577,0.78323,0.13908,1.0522,-0.023888,0.0099627,,
-1.3552,0.82077,0.45555,1.0573,-0.032765,0.035152,,
-0.78774,0.85599,0.44739,1.0593,-0.043279,0.060139,,
-0.51377,0.88875,-0.14021,1.0584,-0.055144,0.084779,,
-0.78085,0.91896,-1.0732,1.0542,-0.068091,0.10879,,
-1.2807,0.94653,-1.6986,1.0469,-0.0819,0.13193,,
-1.5027,0.97134,-1.4819,1.0367,-0.096525,0.15406,,
-1.2664,0.99333,-0.49229,1.0231,-0.11177,0.17504,,
-0.83419,1.0124,0.63472,1.0062,-0.12723,0.19472,,
-0.52672,1.0285,1.1944,0.98626,-0.1426,0.21302,,
-0.34311,1.0416,0.92751,0.96336,-0.15752,0.22984,,
-0.051157,1.0516,0.12055,0.93762,-0.17148,0.24516,,
0.38689,1.0585,-0.70515,0.90896,-0.18409,0.25896,,
0.61508,1.0622,-1.1445,0.87769,-0.19569,0.27121,,
0.2166,1.0627,-1.0654,0.84383,-0.20704,0.28196,,
-0.75781,1.06,-0.5801,0.80704,-0.2177,0.29127,,
-1.6762,1.0541,0.040157,0.76757,-0.22694,0.29914,,
-1.8157,1.0451,0.449,0.72582,-0.23484,0.30567,,
-0.99819,1.0328,0.39977,0.68178,-0.24139,0.31095,,
0.24423,1.0174,-0.057266,0.63573,-0.2465,0.31503,,
1.1124,0.99883,-0.55163,0.58761,-0.25017,0.31806,,
1.1467,0.97721,-0.6599,0.53769,-0.25276,0.32009,,
0.47126,0.95256,-0.2876,0.48587,-0.25476,0.32126,,
-0.42695,0.92494,0.20651,0.43219,-0.25604,0.32161,,
-1.0745,0.89444,0.31625,0.37735,-0.25636,0.32131,,
-1.2245,0.86113,-0.12574,0.32118,-0.25572,0.32042,,
-0.87419,0.82511,-0.755,0.26385,-0.25394,0.31902,,
-0.22784,0.78648,-1.0105,0.20599,-0.25142,0.31723,,
0.35403,0.74534,-0.68506,0.14719,-0.24886,0.31507,,
0.50963,0.70182,-0.14092,0.087602,-0.24632,0.31266,,
0.13635,0.65605,0.024333,0.028099,-0.24349,0.31002,,
-0.46166,0.60815,-0.44444,-0.031094,-0.24024,0.30724,,
-0.7678,0.55828,-1.1903,-0.090392,-0.23677,0.30434,,
-0.50287,0.50657,-1.5598,-0.14998,-0.23324,0.30132,,
0.081287,0.4532,-1.1923,-0.20916,-0.23008,0.29825,,
0.40045,0.39832,-0.32743,-0.2675,-0.22741,0.29509,,
0.091244,0.3421,0.41722,-0.32515,-0.22507,0.29179,,
-0.61325,0.28471,0.58195,-0.38161,-0.22312,0.28829,,
-1.0838,0.22634,0.23839,-0.43691,-0.22142,0.28443,,
-0.9031,0.16717,-0.11645,-0.49083,-0.21997,0.28017,,
-0.28769,0.10738,-0.020439,-0.5432,-0.21876,0.27532,,
0.10488,0.04717,0.56803,-0.59375,-0.21801,0.26978,,
-0.19281,-0.013271,1.2482,-0.64225,-0.21784,0.26339,,
-0.99754,-0.073748,1.5076,-0.6885,-0.21757,0.25597,,
-1.627,-0.13406,1.1275,-0.73229,-0.21638,0.24739,,
-1.5137,-0.19402,0.34616,-0.77385,-0.21375,0.23741,,
-0.7034,-0.25342,-0.31895,-0.81301,-0.20997,0.22591,,
0.20585,-0.31206,-0.44613,-0.84924,-0.2057,0.21282,,
0.59801,-0.36976,-0.003046,-0.88261,-0.20119,0.1981,,
0.35009,-0.42632,0.65425,-0.91323,-0.19607,0.18174,,
-0.11185,-0.48154,1.0663,-0.94066,-0.18944,0.16377,,
-0.21638,-0.53523,1.0081,-0.96498,-0.18058,0.14424,,
0.26422,-0.58722,0.61977,-0.98567,-0.16934,0.12325,,
1.0389,-0.63733,0.23671,-1.0032,-0.15625,0.10095,,
1.5447,-0.68537,0.085636,-1.0173,-0.14199,0.077578,,
1.3914,-0.73119,0.121,-1.0277,-0.12665,0.053305,,
0.6581,-0.77461,0.12838,-1.0345,-0.1103,0.028389,,
-0.16762,-0.81549,-0.027526,-1.0377,-0.092922,0.0031249,,
-0.54631,-0.85367,-0.26955,-1.0375,-0.074504,-0.022252,,
-0.27092,-0.88901,-0.40297,-1.0336,-0.055335,-0.047482,,
0.40396,-0.9214,-0.32192,-1.026,-0.035953,-0.072303,,
0.97791,-0.95069,-0.10923,-1.0149,-0.016883,-0.096513,,
1.0903,-0.97679,0.056826,-1,0.0016577,-0.11992,,
0.76638,-0.9996,0.065636,-0.98137,0.01962,-0.14232,,
0.33375,-1.019,-0.061148,-0.95945,0.036891,-0.16351,,
0.10379,-1.035,-0.23034,-0.93441,0.053155,-0.18341,,
0.11511,-1.0474,-0.35424,-0.90586,0.067927,-0.20193,,
0.16106,-1.0562,-0.35601,-0.87366,0.080768,-0.21895,,
0.043162,-1.0614,-0.15932,-0.8384,0.091458,-0.23445,,
-0.21919,-1.0629,0.24666,-0.80049,0.1,-0.2484,,
-0.42516,-1.0607,0.70743,-0.7594,0.10656,-0.26083,,
-0.41128,-1.0548,0.9271,-0.71526,0.11141,-0.27172,,
-0.21102,-1.0453,0.69454,-0.6685,0.1149,-0.2811,,
-0.0032129,-1.032,0.13243,-0.6194,0.11719,-0.28902,,
0.064737,-1.0152,-0.32842,-0.56775,0.11818,-0.29559,,
-0.019996,-0.99472,-0.31065,-0.51384,0.11761,-0.30089,,
